entry_time,exit_time,entry_price,exit_price,stop,target,pnl,r_multiple,position
2017-01-03 14:50:00,2017-01-03 14:50:00,,258.5,,,500.40000000001896,0.5005437111174954,0
2017-01-04 15:10:00,2017-01-04 15:10:00,,251.9,,,-165.1999999999906,-0.16529196374953678,0
2017-01-04 15:20:00,2017-01-04 15:20:00,,251.7,,,-150.9000000000343,-0.15095115572695714,0
2017-01-05 09:15:00,2017-01-05 09:15:00,,253.28042596606363,,,1998.8567988601308,2.0,0
2017-01-09 09:25:00,2017-01-09 09:25:00,,254.05,,,1131.3500000000304,1.1320123596459324,0
2017-01-09 15:20:00,2017-01-09 15:20:00,,254.2,,,0.0,0.0,0
2017-01-10 13:20:00,2017-01-10 13:20:00,,257.95,,,-522.5999999999208,-0.5226921763433551,0
2017-01-10 13:30:00,2017-01-10 13:30:00,,258.0,,,322.3000000000733,0.32237420875846273,0
2017-01-10 13:40:00,2017-01-10 13:40:00,,258.2,,,-329.09999999988776,-0.3291432026645408,0
2017-01-10 13:50:00,2017-01-10 13:50:00,,258.2,,,323.90000000007365,0.32399140371076623,0
2017-01-11 14:35:00,2017-01-11 14:35:00,,256.2,,,379.0999999998707,0.37916388004403023,0
2017-01-11 14:55:00,2017-01-11 14:55:00,,256.15,,,176.19999999983975,0.17620843428979735,0
2017-01-13 09:15:00,2017-01-13 09:15:00,,256.32750026150563,,,1999.0579636495088,2.0,0
2017-01-13 13:55:00,2017-01-13 13:55:00,,257.4,,,0.0,0.0,0
2017-01-13 14:05:00,2017-01-13 14:05:00,,257.3,,,263.60000000005994,0.2636933471341835,0
2017-01-13 14:15:00,2017-01-13 14:15:00,,257.3,,,287.6000000000654,0.2876447945700118,0
2017-01-16 09:55:00,2017-01-16 09:55:00,,255.8,,,551.2000000000078,0.5514163418505402,0
2017-01-16 11:30:00,2017-01-16 11:30:00,,255.35,,,284.10000000001077,0.28410147495500715,0
2017-01-16 13:50:00,2017-01-16 13:50:00,,254.1,,,764.5,0.7646929868520659,0
2017-01-17 14:15:00,2017-01-17 14:15:00,,245.9,,,0.0,0.0,0
2017-01-17 14:25:00,2017-01-17 14:25:00,,245.8,,,0.0,0.0,0
2017-01-17 14:35:00,2017-01-17 14:35:00,,245.95,,,542.5,0.5425354240272225,0
2017-01-17 14:45:00,2017-01-17 14:45:00,,245.95,,,526.5,0.5267395615594931,0
2017-01-17 14:55:00,2017-01-17 14:55:00,,245.6,,,186.99999999998937,0.1870043123527603,0
2017-01-19 14:15:00,2017-01-19 14:15:00,,244.7,,,634.7999999999639,0.6348539444589207,0
2017-01-19 14:30:00,2017-01-19 14:30:00,,244.65,,,533.25,0.5332539208812163,0
2017-01-19 15:15:00,2017-01-19 15:15:00,,243.9,,,90.00000000002046,0.09003142118538461,0
2017-01-19 15:25:00,2017-01-19 15:25:00,,243.7,,,0.0,0.0,0
2017-01-20 13:05:00,2017-01-20 13:05:00,,242.71738997990835,,,-999.759982499474,-1.0,0
2017-01-23 09:15:00,2017-01-23 09:15:00,,241.57320121623073,,,-999.8640915940665,-1.0,0
2017-01-23 13:55:00,2017-01-23 13:55:00,,239.8,,,161.9000000000368,0.1619134180585695,0
2017-01-25 14:20:00,2017-01-25 14:20:00,,240.7,,,314.99999999995225,0.31510952249426477,0
2017-01-25 15:05:00,2017-01-25 15:05:00,,240.1,,,-389.0000000000332,-0.38917283395609287,0
2017-01-25 15:15:00,2017-01-25 15:15:00,,240.25,,,495.25,0.4953203746787936,0
2017-01-25 15:25:00,2017-01-25 15:25:00,,240.3,,,393.60000000003356,0.3937785859007983,0
2017-01-30 12:30:00,2017-01-30 12:30:00,,244.7,,,0.0,0.0,0
2017-01-30 12:50:00,2017-01-30 12:50:00,,244.85,,,486.0,0.4861110638963033,0
2017-01-31 12:10:00,2017-01-31 12:10:00,,248.0,,,342.7999999999805,0.34299354653524694,0
2017-02-01 10:30:00,2017-02-01 10:30:00,,245.2,,,438.25,0.4383940124280086,0
2017-02-03 13:10:00,2017-02-03 13:10:00,,244.76400875425094,,,-999.9099473491924,-1.0,0
2017-02-03 13:20:00,2017-02-03 13:20:00,,244.7,,,-261.00000000005934,-0.26104611114856735,0
2017-02-03 13:30:00,2017-02-03 13:30:00,,244.8,,,0.0,0.0,0
2017-02-03 13:45:00,2017-02-03 13:45:00,,244.6,,,-672.75,-0.6728351697597762,0
2017-02-03 13:55:00,2017-02-03 13:55:00,,245.16396921107514,,,1999.3074253836296,1.9999999999999256,0
2017-02-03 14:50:00,2017-02-03 14:50:00,,243.17420751921205,,,-999.6400021355018,-1.0,0
2017-02-03 15:00:00,2017-02-03 15:00:00,,243.9,,,473.5,0.4737323657120894,0
2017-02-06 15:05:00,2017-02-06 15:05:00,,245.7,,,0.0,0.0,0
2017-02-06 15:15:00,2017-02-06 15:15:00,,246.0,,,-580.800000000022,-0.580956193509524,0
2017-02-08 14:20:00,2017-02-08 14:20:00,,242.05,,,-118.09999999995972,-0.11810420110734575,0
2017-02-08 14:40:00,2017-02-08 14:40:00,,241.8,,,-205.19999999998834,-0.20522583119111218,0
2017-02-09 09:15:00,2017-02-09 09:15:00,,242.53094323060793,,,1999.507631714813,2.00000000000005,0
2017-02-10 14:20:00,2017-02-10 14:20:00,,243.9,,,0.0,0.0,0
2017-02-13 12:05:00,2017-02-13 12:05:00,,241.4,,,0.0,0.0,0
2017-02-15 09:20:00,2017-02-15 09:20:00,,248.45,,,328.200000000028,0.3283362978934074,0
2017-02-17 14:40:00,2017-02-17 14:40:00,,254.1,,,-305.7000000000116,-0.3057443047870553,0
2017-02-17 15:05:00,2017-02-17 15:05:00,,253.9,,,1210.1999999999884,1.210783165101695,0
2017-02-21 13:35:00,2017-02-21 13:35:00,,256.7,,,441.1999999999749,0.4412261396952707,0
2017-02-21 13:45:00,2017-02-21 13:45:00,,256.7,,,203.30000000004623,0.20330957086260204,0
2017-02-22 12:05:00,2017-02-22 12:05:00,,278.52134947562104,,,1998.4970912971726,2.0,0
2017-02-23 13:25:00,2017-02-23 13:25:00,,279.9,,,-327.0000000000124,-0.3272491853090447,0
2017-02-23 13:35:00,2017-02-23 13:35:00,,278.78353157546206,,,-999.3283509722261,-1.0,0
2017-02-23 13:45:00,2017-02-23 13:45:00,,279.6,,,96.60000000002196,0.09669072837380134,0
2017-02-23 13:55:00,2017-02-23 13:55:00,,279.5,,,-243.0,-0.24301447457887798,0
2017-02-23 14:05:00,2017-02-23 14:05:00,,279.2,,,347.54999999996613,0.3477679742096176,0
2017-02-28 12:35:00,2017-02-28 12:35:00,,293.1,,,699.0,0.6992221325058766,0
2017-03-02 09:15:00,2017-03-02 09:15:00,,291.8218445432418,,,1999.1269760569244,1.9999999999998987,0
2017-03-03 09:25:00,2017-03-03 09:25:00,,302.9,,,-353.49999999999426,-0.35400825199813873,0
2017-03-03 14:30:00,2017-03-03 14:30:00,,297.7,,,389.70000000001477,0.38983537918295763,0
2017-03-03 14:40:00,2017-03-03 14:40:00,,297.45,,,-68.90000000001567,-0.06891464514973801,0
2017-03-03 14:50:00,2017-03-03 14:50:00,,297.4,,,-233.85000000005317,-0.23390799196920714,0
2017-03-03 15:00:00,2017-03-03 15:00:00,,296.4,,,-961.3500000000504,-0.9618655318325018,0
2017-03-03 15:25:00,2017-03-03 15:25:00,,297.0,,,0.0,0.0,0
2017-03-07 09:15:00,2017-03-07 09:15:00,,309.23927431573225,,,1999.9076436844448,2.0,0
2017-03-07 09:25:00,2017-03-07 09:25:00,,311.65,,,83.40000000001896,0.0834898285617368,0
2017-03-08 13:00:00,2017-03-08 13:00:00,,305.1,,,0.0,0.0,0
2017-03-08 14:25:00,2017-03-08 14:25:00,,305.0,,,241.0000000000548,0.2410709383047139,0
2017-03-08 14:45:00,2017-03-08 14:45:00,,304.5,,,-474.599999999973,-0.4747742202622816,0
2017-03-08 14:55:00,2017-03-08 14:55:00,,304.6,,,-97.99999999991087,-0.09800810134745462,0
2017-03-09 09:15:00,2017-03-09 09:15:00,,305.4477220545259,,,1998.671806861893,2.0,0
2017-03-10 14:15:00,2017-03-10 14:15:00,,301.8050251016938,,,-999.8492945785745,-1.0,0
2017-03-10 14:25:00,2017-03-10 14:25:00,,300.46887368462376,,,-999.7040835560019,-1.0,0
2017-03-14 13:30:00,2017-03-14 13:30:00,,307.79198085823305,,,-999.7051039295266,-1.0,0
2017-03-16 09:15:00,2017-03-16 09:15:00,,308.4602138590696,,,1999.5143728322746,2.0000000000000835,0
2017-03-16 14:45:00,2017-03-16 14:45:00,,306.2,,,623.5999999999646,0.6236479826141558,0
2017-03-20 09:20:00,2017-03-20 09:20:00,,306.3,,,451.5000000000171,0.4515424681847977,0
2017-03-20 13:35:00,2017-03-20 13:35:00,,304.0,,,555.3000000000211,0.5555127325189846,0
2017-03-20 13:45:00,2017-03-20 13:45:00,,304.15,,,182.59999999993772,0.18263642860212959,0
2017-03-20 13:55:00,2017-03-20 13:55:00,,304.4,,,561.8999999999148,0.562095460344494,0
2017-03-20 14:55:00,2017-03-20 14:55:00,,303.2552332902786,,,-999.9235203468994,-1.0,0
2017-03-20 15:05:00,2017-03-20 15:05:00,,302.44443584723,,,-999.4599108332103,-1.0,0
2017-03-20 15:15:00,2017-03-20 15:15:00,,302.2,,,0.0,0.0,0
2017-03-20 15:25:00,2017-03-20 15:25:00,,302.4,,,510.5999999999226,0.510825188195735,0
2017-03-21 09:20:00,2017-03-21 09:20:00,,299.1,,,-629.9999999999642,-0.6303900266652157,0
2017-03-21 15:05:00,2017-03-21 15:05:00,,298.1,,,765.6000000000158,0.765706099921923,0
2017-03-22 09:25:00,2017-03-22 09:25:00,,296.25,,,-538.8000000000204,-0.5390875814267596,0
2017-03-22 09:50:00,2017-03-22 09:50:00,,295.6,,,-212.5,-0.2125867311556468,0
2017-03-27 12:45:00,2017-03-27 12:45:00,,295.4,,,369.89999999994393,0.3701163601191254,0
2017-03-27 13:00:00,2017-03-27 13:00:00,,294.75,,,-441.3500000000287,-0.44150408404964303,0
2017-03-27 13:10:00,2017-03-27 13:10:00,,295.1,,,0.0,0.0,0
2017-03-28 14:20:00,2017-03-28 14:20:00,,293.35,,,-413.0,-0.413132107055568,0
2017-03-29 09:30:00,2017-03-29 09:30:00,,291.58396155609864,,,-999.3979422963804,-1.0,0
2017-04-03 14:15:00,2017-04-03 14:15:00,,324.1,,,-155.3000000000353,-0.15539706737099837,0
2017-04-06 14:35:00,2017-04-06 14:35:00,,339.9,,,-287.6999999999564,-0.2879190239645588,0
2017-04-10 13:00:00,2017-04-10 13:00:00,,327.8,,,515.4000000000195,0.5157740169151109,0
2017-04-10 15:20:00,2017-04-10 15:20:00,,326.5,,,1257.599999999988,1.2579342655671057,0
2017-04-11 14:00:00,2017-04-11 14:00:00,,324.2,,,0.0,0.0,0
2017-04-24 11:55:00,2017-04-24 11:55:00,,334.8,,,245.19999999998606,0.2453537198270086,0
2017-04-26 14:25:00,2017-04-26 14:25:00,,334.0,,,147.3000000000335,0.14732212753091783,0
2017-04-26 14:55:00,2017-04-26 14:55:00,,333.65,,,1584.7999999999743,1.5851079395402794,0
2017-04-28 15:05:00,2017-04-28 15:05:00,,329.55,,,-374.75,-0.37495994363336976,0
2017-04-28 15:15:00,2017-04-28 15:15:00,,329.15,,,607.4999999999847,0.6076317612336063,0
2017-05-02 09:25:00,2017-05-02 09:25:00,,327.15,,,322.79999999998165,0.3231427745550501,0
2017-05-02 10:50:00,2017-05-02 10:50:00,,324.55,,,525.6999999999914,0.5260912258718158,0
2017-05-02 11:25:00,2017-05-02 11:25:00,,323.3,,,-79.09999999997302,-0.0791856223493863,0
2017-05-05 14:50:00,2017-05-05 14:50:00,,313.9,,,488.5,0.48885484011730085,0
2017-05-05 15:10:00,2017-05-05 15:10:00,,313.25,,,-334.2500000000217,-0.3345948150233534,0
2017-05-10 09:15:00,2017-05-10 09:15:00,,315.2627494832011,,,1999.630676608672,1.9999999999998819,0
2017-05-12 15:00:00,2017-05-12 15:00:00,,318.9793554834895,,,1998.609258194294,2.0,0
2017-05-18 14:50:00,2017-05-18 14:50:00,,315.1748730306621,,,1999.2638370315137,2.0000000000001057,0
2017-05-18 15:05:00,2017-05-18 15:05:00,,313.46514284833006,,,-999.9000138801904,-1.0,0
2017-05-18 15:15:00,2017-05-18 15:15:00,,312.9,,,-597.200000000051,-0.5974887549206476,0
2017-05-18 15:25:00,2017-05-18 15:25:00,,313.4,,,902.3999999999487,0.9029469842111598,0
2017-05-19 13:25:00,2017-05-19 13:25:00,,310.3,,,-265.5999999999849,-0.26560402879565265,0
2017-05-19 13:35:00,2017-05-19 13:35:00,,309.85,,,-177.4499999999731,-0.17755541792096963,0
2017-05-19 13:45:00,2017-05-19 13:45:00,,309.6,,,-125.4999999999572,-0.1255425825990135,0
2017-05-22 14:10:00,2017-05-22 14:10:00,,312.9,,,388.80000000001473,0.38891404754369563,0
2017-05-23 15:15:00,2017-05-23 15:15:00,,307.75,,,56.3000000000128,0.05631995085904662,0
2017-05-24 13:00:00,2017-05-24 13:00:00,,306.9,,,-282.8000000000643,-0.2828088077423604,0
2017-05-24 13:10:00,2017-05-24 13:10:00,,306.5,,,535.5999999999696,0.535645820235371,0
2017-05-25 13:45:00,2017-05-25 13:45:00,,306.3,,,0.0,0.0,0
2017-05-29 09:25:00,2017-05-29 09:25:00,,320.0899825285343,,,-999.5853239688131,-1.0,0
2017-05-31 15:10:00,2017-05-31 15:10:00,,316.3,,,-237.19999999998652,-0.23720680366744465,0
2017-05-31 15:20:00,2017-05-31 15:20:00,,315.9,,,-370.80000000001405,-0.37088034948584414,0
2017-06-01 13:30:00,2017-06-01 13:30:00,,312.8,,,1082.2499999999727,1.0823925954526505,0
2017-06-01 13:40:00,2017-06-01 13:40:00,,313.15,,,1073.5,1.0738430025805534,0
2017-06-02 13:05:00,2017-06-02 13:05:00,,311.7,,,520.8000000000197,0.5209524544176842,0
2017-06-06 11:50:00,2017-06-06 11:50:00,,311.9,,,69.54999999993674,0.06955287275462149,0
2017-06-06 12:00:00,2017-06-06 12:00:00,,311.85,,,226.5000000000515,0.22660652063919637,0
2017-06-06 15:15:00,2017-06-06 15:15:00,,309.6,,,-385.25,-0.3852520753070314,0
2017-06-12 15:15:00,2017-06-12 15:15:00,,311.4,,,412.59999999997655,0.4126717126525738,0
2017-06-13 14:50:00,2017-06-13 14:50:00,,310.6,,,188.90000000004295,0.18898710416977207,0
2017-06-13 15:00:00,2017-06-13 15:00:00,,310.3,,,-188.99999999993554,-0.18905398457839723,0
2017-06-13 15:15:00,2017-06-13 15:15:00,,309.95,,,-640.4000000000547,-0.6407839129447118,0
2017-06-13 15:25:00,2017-06-13 15:25:00,,309.7,,,-79.30000000001803,-0.07930677333299638,0
2017-06-15 09:15:00,2017-06-15 09:15:00,,321.8799450990177,,,1998.9074838235488,2.0,0
2017-06-20 15:25:00,2017-06-20 15:25:00,,333.3,,,1322.1000000000695,1.3223202910892349,0
2017-06-22 14:25:00,2017-06-22 14:25:00,,339.7,,,617.7999999999649,0.6179997317685021,0
2017-06-22 15:25:00,2017-06-22 15:25:00,,338.7,,,501.8999999999511,0.5022415707969895,0
2017-06-23 13:00:00,2017-06-23 13:00:00,,339.0,,,276.3000000000628,0.27633004306525644,0
2017-06-23 15:25:00,2017-06-23 15:25:00,,337.78308646311535,,,-999.7586614493559,-1.0,0
2017-06-27 11:20:00,2017-06-27 11:20:00,,337.7,,,-328.7999999999813,-0.3288221824359314,0
2017-06-27 11:30:00,2017-06-27 11:30:00,,337.5,,,323.1999999999816,0.3233226516425951,0
2017-06-27 11:55:00,2017-06-27 11:55:00,,337.6,,,0.0,0.0,0
2017-06-27 12:05:00,2017-06-27 12:05:00,,337.6,,,0.0,0.0,0
2017-06-27 14:35:00,2017-06-27 14:35:00,,336.6,,,-541.0,-0.5410015401359511,0
2017-06-27 14:45:00,2017-06-27 14:45:00,,336.4,,,-99.80000000002269,-0.09980050492782072,0
2017-06-28 11:10:00,2017-06-28 11:10:00,,332.5,,,305.19999999998265,0.3055231528380601,0
2017-06-28 13:40:00,2017-06-28 13:40:00,,330.25,,,310.45000000002017,0.3106869305745317,0
2017-06-30 14:05:00,2017-06-30 14:05:00,,324.6,,,-714.0,-0.7143191036077833,0
2017-07-04 13:15:00,2017-07-04 13:15:00,,333.1,,,0.0,0.0,0
2017-07-05 14:40:00,2017-07-05 14:40:00,,340.7,,,0.0,0.0,0
2017-07-05 15:20:00,2017-07-05 15:20:00,,340.4,,,831.600000000084,0.8316885310063991,0
2017-07-06 13:15:00,2017-07-06 13:15:00,,341.7,,,838.0000000000714,0.8380204638969125,0
2017-07-12 15:05:00,2017-07-12 15:05:00,,356.8,,,343.5,0.34361655515580236,0
2017-07-12 15:20:00,2017-07-12 15:20:00,,356.45,,,598.9499999999848,0.5991371898082416,0
2017-07-18 09:20:00,2017-07-18 09:20:00,,365.3512965479387,,,1999.980657745988,1.9999999999999352,0
2017-07-18 09:45:00,2017-07-18 09:45:00,,359.75,,,-540.0,-0.5400487310449864,0
2017-07-18 09:55:00,2017-07-18 09:55:00,,359.75,,,-105.74999999998397,-0.10579305413970157,0
2017-07-24 09:15:00,2017-07-24 09:15:00,,377.4019699327478,,,1998.0292380346455,2.0,0
2017-07-25 15:15:00,2017-07-25 15:15:00,,377.7395331069994,,,-999.9468760029126,-1.0,0
2017-07-25 15:25:00,2017-07-25 15:25:00,,378.3,,,1243.800000000047,1.2442784974826464,0
2017-07-27 15:10:00,2017-07-27 15:10:00,,376.65,,,387.74999999996794,0.3880782313827911,0
2017-07-27 15:20:00,2017-07-27 15:20:00,,375.5,,,-125.19999999999288,-0.12538440427309264,0
2017-07-28 09:20:00,2017-07-28 09:20:00,,373.5,,,-830.1999999999865,-0.8314525085241119,0
2017-07-28 09:30:00,2017-07-28 09:30:00,,376.5,,,1511.9999999999936,1.5121630798895842,0
2017-08-01 14:40:00,2017-08-01 14:40:00,,376.3138567075505,,,-999.9742679958117,-1.0,0
2017-08-01 14:50:00,2017-08-01 14:50:00,,376.8,,,674.4000000000256,0.6745702420473046,0
2017-08-04 11:10:00,2017-08-04 11:10:00,,382.4,,,718.1999999999689,0.7186397490582648,0
2017-08-07 15:15:00,2017-08-07 15:15:00,,381.9,,,1057.5999999999399,1.0578373108941717,0
2017-08-09 15:25:00,2017-08-09 15:25:00,,376.5,,,288.0500000000187,0.28822796065831047,0
2017-08-10 14:55:00,2017-08-10 14:55:00,,372.75,,,203.0,0.2030878855657577,0
2017-08-11 14:05:00,2017-08-11 14:05:00,,364.65,,,255.14999999997514,0.2554592238644065,0
2017-08-11 14:15:00,2017-08-11 14:15:00,,363.7,,,-765.6000000000158,-0.766117964814127,0
2017-08-11 14:25:00,2017-08-11 14:25:00,,364.5,,,535.2000000000075,0.5354698829644454,0
2017-08-11 14:35:00,2017-08-11 14:35:00,,364.6,,,134.80000000003065,0.1348986517437546,0
2017-08-11 14:45:00,2017-08-11 14:45:00,,364.8,,,342.5,0.34279701255941153,0
2017-08-11 15:00:00,2017-08-11 15:00:00,,363.7,,,739.4499999999854,0.7397491535738159,0
2017-08-21 14:10:00,2017-08-21 14:10:00,,369.8,,,811.9999999999868,0.8126664005117278,0
2017-08-22 15:10:00,2017-08-22 15:10:00,,368.3,,,0.0,0.0,0
2017-08-24 13:45:00,2017-08-24 13:45:00,,371.0,,,288.0,0.28809452539588665,0
2017-08-24 14:05:00,2017-08-24 14:05:00,,370.9,,,-62.650000000014245,-0.06265780222282513,0
2017-08-24 15:15:00,2017-08-24 15:15:00,,369.9,,,-227.8000000000518,-0.2279564290616369,0
2017-08-29 13:45:00,2017-08-29 13:45:00,,363.1,,,0.0,0.0,0
2017-08-29 13:55:00,2017-08-29 13:55:00,,362.03120567949037,,,-999.7478653422863,-1.0,0
2017-08-29 14:05:00,2017-08-29 14:05:00,,362.0,,,-106.9000000000243,-0.10692780901122118,0
2017-08-29 14:40:00,2017-08-29 14:40:00,,362.0,,,663.0000000000251,0.6634434336318524,0
2017-08-31 12:20:00,2017-08-31 12:20:00,,375.1412740442453,,,-999.7462349783895,-1.0,0
2017-09-05 11:10:00,2017-09-05 11:10:00,,385.7,,,-241.79999999998626,-0.2419861953094915,0
2017-09-11 15:10:00,2017-09-11 15:10:00,,386.5,,,709.7999999999752,0.7102222124018048,0
2017-09-12 15:15:00,2017-09-12 15:15:00,,388.9,,,0.0,0.0,0
2017-09-12 15:25:00,2017-09-12 15:25:00,,389.3,,,-138.40000000003147,-0.13842858231919,0
2017-09-14 15:15:00,2017-09-14 15:15:00,,398.6,,,651.0000000000423,0.6515260908656741,0
2017-09-19 09:20:00,2017-09-19 09:20:00,,397.31827358611736,,,-999.3974893325422,-1.0,0
2017-09-19 10:05:00,2017-09-19 10:05:00,,396.2,,,0.0,0.0,0
2017-09-25 09:20:00,2017-09-25 09:20:00,,381.9,,,460.79999999998836,0.4611398871157935,0
2017-09-27 12:35:00,2017-09-27 12:35:00,,378.1,,,-881.5499999999777,-0.8828211017789889,0
2017-09-28 12:55:00,2017-09-28 12:55:00,,372.4,,,-212.10000000000804,-0.21214949610860734,0
2017-09-28 13:05:00,2017-09-28 13:05:00,,372.3,,,209.10000000000792,0.20915410603328127,0
2017-09-28 13:15:00,2017-09-28 13:15:00,,373.2,,,1012.1999999999836,1.0134623744685498,0
2017-09-28 14:45:00,2017-09-28 14:45:00,,369.09688946115244,,,-999.0147036594603,-1.0,0
2017-09-28 14:55:00,2017-09-28 14:55:00,,370.75,,,922.599999999985,0.9239813812892966,0
2017-10-11 14:25:00,2017-10-11 14:25:00,,398.35,,,1217.7000000000066,1.218888781025941,0
2017-10-13 13:10:00,2017-10-13 13:10:00,,417.1,,,567.0,0.5670897539561145,0
2017-10-13 13:20:00,2017-10-13 13:20:00,,417.45,,,-50.200000000011414,-0.050203273254653236,0
2017-10-13 13:30:00,2017-10-13 13:30:00,,416.4,,,696.5000000000452,0.697098794594931,0
2017-10-17 13:35:00,2017-10-17 13:35:00,,411.1,,,772.800000000011,0.773533421972717,0
2017-10-23 12:55:00,2017-10-23 12:55:00,,438.7549259120904,,,-999.5732486612658,-1.0,0
2017-10-23 13:05:00,2017-10-23 13:05:00,,437.9,,,501.20000000003256,0.5014024666573688,0
2017-10-23 14:45:00,2017-10-23 14:45:00,,445.05,,,440.25,0.44062785069954685,0
2017-10-26 14:00:00,2017-10-26 14:00:00,,447.9708780001983,,,1997.4830518877638,2.0000000000000324,0
2017-10-30 15:25:00,2017-10-30 15:25:00,,445.3,,,400.5,0.40090753020960485,0
2017-11-01 14:05:00,2017-11-01 14:05:00,,451.4622078601702,,,-999.2545046831788,-1.0,0
2017-11-03 14:00:00,2017-11-03 14:00:00,,447.25,,,-121.10000000002753,-0.12114161951458054,0
2017-11-03 14:10:00,2017-11-03 14:10:00,,447.1,,,-121.20000000002756,-0.12120751711519266,0
2017-11-03 14:20:00,2017-11-03 14:20:00,,446.95,,,56.850000000012926,0.056859291371848274,0
2017-11-07 13:05:00,2017-11-07 13:05:00,,427.7,,,-288.00000000002456,-0.28805239601581173,0
2017-11-07 13:40:00,2017-11-07 13:40:00,,427.9,,,662.0,0.6627122854533797,0
2017-11-08 14:20:00,2017-11-08 14:20:00,,417.6,,,-351.0,-0.351015928260926,0
2017-11-10 14:35:00,2017-11-10 14:35:00,,417.35,,,1323.3000000000275,1.3239188880376171,0
2017-11-10 15:00:00,2017-11-10 15:00:00,,416.0,,,601.8000000000161,0.6026366818040451,0
2017-11-20 14:00:00,2017-11-20 14:00:00,,434.8,,,84.29999999997125,0.0843937853456025,0
2017-11-20 14:15:00,2017-11-20 14:15:00,,434.8,,,270.90000000001027,0.27115095569393416,0
2017-11-21 13:40:00,2017-11-21 13:40:00,,441.6,,,733.5,0.7339721346203726,0
2017-11-28 12:20:00,2017-11-28 12:20:00,,443.65,,,-372.7500000000242,-0.3728494808022357,0
2017-11-28 12:30:00,2017-11-28 12:30:00,,443.3,,,-408.3999999999768,-0.4086140282045848,0
2017-11-28 12:40:00,2017-11-28 12:40:00,,445.2,,,1740.7999999999884,1.7409723982834202,0
2017-11-30 12:25:00,2017-11-30 12:25:00,,437.75,,,959.6500000000257,0.9599899870681222,0
2017-12-04 09:35:00,2017-12-04 09:35:00,,428.15,,,908.1499999999799,0.9098665036931831,0
2017-12-04 13:55:00,2017-12-04 13:55:00,,424.6,,,-46.249999999957936,-0.04628843522227066,0
2017-12-04 14:05:00,2017-12-04 14:05:00,,424.5,,,94.1000000000214,0.09417372303946603,0
2017-12-08 15:10:00,2017-12-08 15:10:00,,434.7,,,514.349999999987,0.5146865515500721,0
2017-12-12 14:40:00,2017-12-12 14:40:00,,429.9,,,684.0,0.6841064822013911,0
2017-12-15 15:10:00,2017-12-15 15:10:00,,433.8,,,-374.3999999999787,-0.3744663443070446,0
2017-12-15 15:20:00,2017-12-15 15:20:00,,433.5,,,-236.75,-0.23697419759598265,0
2017-12-18 09:20:00,2017-12-18 09:20:00,,425.7,,,957.6000000000029,0.9581126296650817,0
2017-12-18 12:50:00,2017-12-18 12:50:00,,439.9,,,0.0,0.0,0
2017-12-18 13:00:00,2017-12-18 13:00:00,,438.6,,,697.0,0.6976336057734444,0
2017-12-21 14:25:00,2017-12-21 14:25:00,,432.6,,,326.7000000000124,0.32678243233781734,0
2017-12-21 15:10:00,2017-12-21 15:10:00,,430.64795919702306,,,-999.6428431258153,-1.0,0
2017-12-21 15:20:00,2017-12-21 15:20:00,,430.2,,,-278.10000000001054,-0.2782840532154762,0
2017-12-27 13:55:00,2017-12-27 13:55:00,,440.9,,,67.35000000001531,0.06736883948806638,0
2017-12-27 14:05:00,2017-12-27 14:05:00,,440.8,,,414.0000000000157,0.41407310999443436,0
2017-12-29 15:15:00,2017-12-29 15:15:00,,435.3,,,1168.0,1.1682727844759124,0
2018-01-01 13:25:00,2018-01-01 13:25:00,,433.05,,,680.3999999999828,0.6804403641385532,0
2018-01-01 15:05:00,2018-01-01 15:05:00,,430.3,,,1185.650000000035,1.1859984554988365,0
2018-01-03 14:40:00,2018-01-03 14:40:00,,431.8,,,-737.6000000000105,-0.7380636382381441,0
2018-01-03 14:50:00,2018-01-03 14:50:00,,432.2,,,0.0,0.0,0
2018-01-05 13:55:00,2018-01-05 13:55:00,,437.5469380615758,,,-999.51930513467,-1.0,0
2018-01-05 14:05:00,2018-01-05 14:05:00,,436.6,,,409.7999999999379,0.41009179439908067,0
2018-01-08 14:40:00,2018-01-08 14:40:00,,437.3,,,906.0000000000343,0.9065718261227489,0
2018-01-10 14:00:00,2018-01-10 14:00:00,,446.05,,,-787.5,-0.7878767164925604,0
2018-01-17 09:25:00,2018-01-17 09:25:00,,431.65,,,-618.75,-0.618820544952488,0
2018-01-17 09:35:00,2018-01-17 09:35:00,,430.6,,,734.2500000000152,0.7348743690055625,0
2018-01-29 14:30:00,2018-01-29 14:30:00,,453.7690405599331,,,-999.5390653343204,-1.0,0
2018-01-30 13:35:00,2018-01-30 13:35:00,,451.3,,,959.0,0.959293212521029,0
2018-01-30 15:05:00,2018-01-30 15:05:00,,448.1,,,-180.59999999998973,-0.18065922316017302,0
2018-02-02 10:30:00,2018-02-02 10:30:00,,436.9645772866707,,,1999.931476491787,2.0,0
2018-02-05 09:20:00,2018-02-05 09:20:00,,418.8,,,-727.3499999999958,-0.7291352413644511,0
2018-02-05 09:30:00,2018-02-05 09:30:00,,420.95,,,972.5499999999917,0.9727525080271434,0
2018-02-05 13:45:00,2018-02-05 13:45:00,,425.25,,,843.75,0.8448351726535966,0
2018-02-14 13:50:00,2018-02-14 13:50:00,,442.85,,,0.0,0.0,0
2018-02-14 14:00:00,2018-02-14 14:00:00,,443.3,,,-587.2000000000083,-0.5873986419046006,0
